20220915;19;21850;20942,550
20220915;20;22600;22042,325
20220915;21;22550;21962,750
20220915;22;21300;20339,775
20220915;23;19250;18599,175
20220915;24;17850;17248,600
20220916;1;16650;16292,213
20220916;2;15950;15692,138
20220916;3;15600;15490,250
20220916;4;15650;15424,325
20220916;5;16050;15655,675
20220916;6;17050;16359,388
20220916;7;19800;18321,238
20220916;8;21200;20161,450
20220916;9;21900;21145,900
20220916;10;21900;21221,075
20220916;11;21850;21046,525
20220916;12;21850;21244,675
20220916;13;21950;21172,875
20220916;14;21950;20964,838
20220916;15;21700;20573,888
20220916;16;21700;20683,850
20220916;17;21700;20665,688
20220916;18;21500;20495,188
20220916;19;21600;20672,800
20220916;20;22550;21678,288
20220916;21;22450;21408,388
20220916;22;21150;19896,850
20220916;23;19100;18276,863
20220916;24;17600;17048,488
20220917;1;16650;16030,063
20220917;2;16050;15277,450
20220917;3;15550;15010,600
20220917;4;15450;14792,300
20220917;5;15400;14925,513
20220917;6;15350;15158,313
20220917;7;16250;15527,763
20220917;8;17650;16807,413
20220917;9;18800;17998,850
20220917;10;19400;18797,038
20220917;11;19650;19103,938
20220917;12;19650;19322,238
20220917;13;19650;19273,938
20220917;14;19600;19083,075
20220917;15;18750;18343,075
20220917;16;18500;18312,588
20220917;17;18300;17954,200
20220917;18;18250;17977,413
20220917;19;18350;18306,975
20220917;20;19650;19269,438
20220917;21;19335;18983,713
20220917;22;18435;17664,825
20220917;23;17084;16474,425
20220917;24;15933;15265,400
20220918;1;14750;14208,688
20220918;2;14150;13548,600
20220918;3;13650;13357,138
20220918;4;13450;13293,413
20220918;5;13400;13331,900
20220918;6;13400;13335,738
20220918;7;13800;13304,975
20220918;8;14900;13980,938
20220918;9;16000;15130,150
20220918;10;16800;16138,850
20220918;11;17200;16688,288
20220918;12;17400;16933,475
20220918;13;17400;16943,513
20220918;14;17400;16631,650
20220918;15;17150;16512,713
20220918;16;16800;16164,988
20220918;17;16600;16092,850
20220918;18;16900;16514,625
